[BUSQUEDA RUTAS] 702 tareas de busqueda paralela completadas [151ms]
[BUSQUEDA RUTAS] 2246 tareas de busqueda paralela completadas [2142ms]
  [DIAG-ALNS] PAQUETES INCOMPLETOS: 4420
    [SIN RUTAS CANDIDATAS] 4420 paquetes (rutas fuera de deadline o ventana):
      EBCI-000008233 | EBCI→SBBR | cant=1 | creado=2026-06-19T13:26 | deadline=2026-06-21T13:26
      UBBB-000009593 | UBBB→LOWW | cant=1 | creado=2026-06-20T13:14 | deadline=2026-06-22T13:14

      UBBB-000009594 | UBBB→OSDI | cant=1 | creado=2026-06-20T13:25 | deadline=2026-06-21T13:25

      UBBB-000009595 | UBBB→LBSF | cant=1 | creado=2026-06-20T13:32 | deadline=2026-06-22T13:32

      UBBB-000009596 | UBBB→EHAM | cant=1 | creado=2026-06-20T13:42 | deadline=2026-06-22T13:42

      UBBB-000009597 | UBBB→LDZA | cant=1 | creado=2026-06-20T13:48 | deadline=2026-06-22T13:48

      UBBB-000009598 | UBBB→SPIM | cant=1 | creado=2026-06-20T13:00 | deadline=2026-06-22T13:00

      UBBB-000009599 | UBBB→SUAA | cant=1 | creado=2026-06-20T14:05 | deadline=2026-06-22T14:05

      UBBB-000009600 | UBBB→SCEL | cant=1 | creado=2026-06-20T14:14 | deadline=2026-06-22T14:14

      UBBB-000009602 | UBBB→OJAI | cant=1 | creado=2026-06-20T14:26 | deadline=2026-06-21T14:26

      UBBB-000009604 | UBBB→OPKC | cant=1 | creado=2026-06-20T14:48 | deadline=2026-06-21T14:48

      UBBB-000009605 | UBBB→OMDB | cant=1 | creado=2026-06-20T14:57 | deadline=2026-06-21T14:57

      UBBB-000009607 | UBBB→OJAI | cant=1 | creado=2026-06-20T15:10 | deadline=2026-06-21T15:10

      UBBB-000009608 | UBBB→SCEL | cant=1 | creado=2026-06-20T15:14 | deadline=2026-06-22T15:14

      UBBB-000009609 | UBBB→SEQM | cant=1 | creado=2026-06-20T15:29 | deadline=2026-06-22T15:29

      UBBB-000009611 | UBBB→OJAI | cant=1 | creado=2026-06-20T15:38 | deadline=2026-06-21T15:38

      UBBB-000009613 | UBBB→LATI | cant=1 | creado=2026-06-20T15:57 | deadline=2026-06-22T15:57

      UBBB-000009614 | UBBB→EBCI | cant=1 | creado=2026-06-20T16:07 | deadline=2026-06-22T16:07

      UBBB-000009616 | UBBB→LATI | cant=1 | creado=2026-06-20T16:25 | deadline=2026-06-22T16:25

      UBBB-000009617 | UBBB→OERK | cant=1 | creado=2026-06-20T16:32 | deadline=2026-06-21T16:32

      UBBB-000009619 | UBBB→SUAA | cant=1 | creado=2026-06-20T16:44 | deadline=2026-06-22T16:44

      UBBB-000009620 | UBBB→SVMI | cant=1 | creado=2026-06-20T16:54 | deadline=2026-06-22T16:54

      UBBB-000009622 | UBBB→UMMS | cant=1 | creado=2026-06-20T17:13 | deadline=2026-06-22T17:13

      UBBB-000009623 | UBBB→EHAM | cant=1 | creado=2026-06-20T17:16 | deadline=2026-06-22T17:16

      UBBB-000009624 | UBBB→OSDI | cant=1 | creado=2026-06-20T17:21 | deadline=2026-06-21T17:21

      UBBB-000009626 | UBBB→LATI | cant=1 | creado=2026-06-20T17:38 | deadline=2026-06-22T17:38

      UBBB-000009627 | UBBB→SBBR | cant=1 | creado=2026-06-20T17:51 | deadline=2026-06-22T17:51

      UBBB-000009628 | UBBB→SPIM | cant=1 | creado=2026-06-20T17:00 | deadline=2026-06-22T17:00

      UBBB-000009629 | UBBB→SVMI | cant=1 | creado=2026-06-20T18:09 | deadline=2026-06-22T18:09

      UBBB-000009630 | UBBB→EDDI | cant=1 | creado=2026-06-20T18:09 | deadline=2026-06-22T18:09

      UBBB-000009631 | UBBB→SPIM | cant=1 | creado=2026-06-20T18:20 | deadline=2026-06-22T18:20

      UBBB-000009632 | UBBB→SCEL | cant=1 | creado=2026-06-20T18:27 | deadline=2026-06-22T18:27

      UBBB-000009634 | UBBB→EDDI | cant=1 | creado=2026-06-20T18:46 | deadline=2026-06-22T18:46

      UBBB-000009635 | UBBB→SABE | cant=1 | creado=2026-06-20T18:54 | deadline=2026-06-22T18:54

      UBBB-000009637 | UBBB→LATI | cant=1 | creado=2026-06-20T19:10 | deadline=2026-06-22T19:10

      UBBB-000009639 | UBBB→EBCI | cant=2 | creado=2026-06-20T22:22 | deadline=2026-06-22T22:22

      UBBB-000009641 | UBBB→EHAM | cant=2 | creado=2026-06-20T22:53 | deadline=2026-06-22T22:53

      UBBB-000009642 | UBBB→SBBR | cant=2 | creado=2026-06-20T22:04 | deadline=2026-06-22T22:04

      UBBB-000009644 | UBBB→SVMI | cant=2 | creado=2026-06-20T23:21 | deadline=2026-06-22T23:21

      UBBB-000009646 | UBBB→EDDI | cant=2 | creado=2026-06-20T23:46 | deadline=2026-06-22T23:46

      UBBB-000009647 | UBBB→LBSF | cant=2 | creado=2026-06-20T23:52 | deadline=2026-06-22T23:52

      UBBB-000009648 | UBBB→LKPR | cant=2 | creado=2026-06-21T00:10 | deadline=2026-06-23T00:10

      UBBB-000009649 | UBBB→LATI | cant=2 | creado=2026-06-21T00:18 | deadline=2026-06-23T00:18

      UBBB-000009650 | UBBB→LATI | cant=2 | creado=2026-06-21T00:23 | deadline=2026-06-23T00:23

      UBBB-000009651 | UBBB→OJAI | cant=2 | creado=2026-06-21T00:37 | deadline=2026-06-22T00:37

      UBBB-000009652 | UBBB→OPKC | cant=2 | creado=2026-06-21T00:52 | deadline=2026-06-22T00:52

      UBBB-000009653 | UBBB→EHAM | cant=2 | creado=2026-06-21T00:02 | deadline=2026-06-23T00:02

      UBBB-000009654 | UBBB→SEQM | cant=2 | creado=2026-06-21T01:16 | deadline=2026-06-23T01:16

      UBBB-000009655 | UBBB→EHAM | cant=2 | creado=2026-06-21T01:25 | deadline=2026-06-23T01:25

      UBBB-000009656 | UBBB→OPKC | cant=2 | creado=2026-06-21T01:36 | deadline=2026-06-22T01:36

      UBBB-000009658 | UBBB→LATI | cant=2 | creado=2026-06-21T01:53 | deadline=2026-06-23T01:53

      UBBB-000009659 | UBBB→LATI | cant=2 | creado=2026-06-21T02:07 | deadline=2026-06-23T02:07

      UBBB-000009660 | UBBB→OMDB | cant=2 | creado=2026-06-21T02:15 | deadline=2026-06-22T02:15

      UBBB-000009661 | UBBB→EHAM | cant=2 | creado=2026-06-21T02:24 | deadline=2026-06-23T02:24

      UBBB-000009662 | UBBB→SBBR | cant=2 | creado=2026-06-21T02:41 | deadline=2026-06-23T02:41

      UBBB-000009664 | UBBB→LKPR | cant=2 | creado=2026-06-21T02:04 | deadline=2026-06-23T02:04

      UBBB-000009665 | UBBB→SBBR | cant=2 | creado=2026-06-21T03:13 | deadline=2026-06-23T03:13

      UBBB-000009666 | UBBB→SGAS | cant=2 | creado=2026-06-21T03:24 | deadline=2026-06-23T03:24

      UBBB-000009667 | UBBB→SEQM | cant=2 | creado=2026-06-21T03:38 | deadline=2026-06-23T03:38

      UBBB-000009668 | UBBB→OJAI | cant=2 | creado=2026-06-21T03:46 | deadline=2026-06-22T03:46

      UBBB-000009669 | UBBB→EKCH | cant=2 | creado=2026-06-21T03:53 | deadline=2026-06-23T03:53

      UBBB-000009670 | UBBB→SEQM | cant=2 | creado=2026-06-21T04:10 | deadline=2026-06-23T04:10

      UBBB-000009671 | UBBB→LATI | cant=2 | creado=2026-06-21T04:18 | deadline=2026-06-23T04:18

      UBBB-000009672 | UBBB→UMMS | cant=2 | creado=2026-06-21T04:28 | deadline=2026-06-23T04:28

      UBBB-000009673 | UBBB→LDZA | cant=2 | creado=2026-06-21T04:39 | deadline=2026-06-23T04:39

      UBBB-000009675 | UBBB→OSDI | cant=2 | creado=2026-06-21T04:59 | deadline=2026-06-22T04:59

      UBBB-000009677 | UBBB→SBBR | cant=2 | creado=2026-06-21T05:25 | deadline=2026-06-23T05:25

      UBBB-000009679 | UBBB→OSDI | cant=2 | creado=2026-06-21T05:47 | deadline=2026-06-22T05:47

      UBBB-000009682 | UBBB→OJAI | cant=2 | creado=2026-06-21T06:16 | deadline=2026-06-22T06:16

      UBBB-000009683 | UBBB→SABE | cant=2 | creado=2026-06-21T06:31 | deadline=2026-06-23T06:31

      UBBB-000009685 | UBBB→SKBO | cant=2 | creado=2026-06-21T06:53 | deadline=2026-06-23T06:53

      UBBB-000009687 | UBBB→EBCI | cant=2 | creado=2026-06-21T07:16 | deadline=2026-06-23T07:16

      UBBB-000009689 | UBBB→SBBR | cant=2 | creado=2026-06-21T07:40 | deadline=2026-06-23T07:40

      UBBB-000009691 | UBBB→SBBR | cant=2 | creado=2026-06-21T07:56 | deadline=2026-06-23T07:56

      UBBB-000009697 | UBBB→EBCI | cant=1 | creado=2026-06-21T09:05 | deadline=2026-06-23T09:05

      UBBB-000009698 | UBBB→SVMI | cant=1 | creado=2026-06-21T09:14 | deadline=2026-06-23T09:14

      UBBB-000009699 | UBBB→OSDI | cant=1 | creado=2026-06-21T09:28 | deadline=2026-06-22T09:28

      UBBB-000009700 | UBBB→SPIM | cant=1 | creado=2026-06-21T09:34 | deadline=2026-06-23T09:34

      UBBB-000009701 | UBBB→SPIM | cant=1 | creado=2026-06-21T09:44 | deadline=2026-06-23T09:44

      UBBB-000009702 | UBBB→SABE | cant=1 | creado=2026-06-21T09:57 | deadline=2026-06-23T09:57

      UBBB-000009703 | UBBB→OMDB | cant=1 | creado=2026-06-21T10:09 | deadline=2026-06-22T10:09

      UBBB-000009705 | UBBB→OPKC | cant=1 | creado=2026-06-21T10:36 | deadline=2026-06-22T10:36

      UBBB-000009706 | UBBB→EHAM | cant=1 | creado=2026-06-21T10:48 | deadline=2026-06-23T10:48

      UBBB-000009707 | UBBB→SKBO | cant=1 | creado=2026-06-21T10:57 | deadline=2026-06-23T10:57

      UBBB-000009708 | UBBB→SVMI | cant=1 | creado=2026-06-21T11:06 | deadline=2026-06-23T11:06

      UBBB-000009709 | UBBB→SABE | cant=1 | creado=2026-06-21T11:15 | deadline=2026-06-23T11:15

      UBBB-000009710 | UBBB→OPKC | cant=1 | creado=2026-06-21T11:27 | deadline=2026-06-22T11:27

      UBBB-000009711 | UBBB→EBCI | cant=1 | creado=2026-06-21T11:41 | deadline=2026-06-23T11:41

      UBBB-000009712 | UBBB→SUAA | cant=1 | creado=2026-06-21T11:48 | deadline=2026-06-23T11:48

      UBBB-000009713 | UBBB→UMMS | cant=1 | creado=2026-06-21T11:57 | deadline=2026-06-23T11:57

      UBBB-000009714 | UBBB→LBSF | cant=1 | creado=2026-06-21T12:16 | deadline=2026-06-23T12:16

      UBBB-000009715 | UBBB→SPIM | cant=1 | creado=2026-06-21T12:20 | deadline=2026-06-23T12:20

      UBBB-000009716 | UBBB→OSDI | cant=1 | creado=2026-06-21T12:31 | deadline=2026-06-22T12:31

      UBBB-000009717 | UBBB→LDZA | cant=1 | creado=2026-06-21T12:41 | deadline=2026-06-23T12:41

      UBBB-000009718 | UBBB→SUAA | cant=1 | creado=2026-06-21T12:53 | deadline=2026-06-23T12:53

      UBBB-000009720 | UBBB→LKPR | cant=1 | creado=2026-06-21T13:13 | deadline=2026-06-23T13:13

      UBBB-000009721 | UBBB→OJAI | cant=1 | creado=2026-06-21T13:32 | deadline=2026-06-22T13:32

      UBBB-000009722 | UBBB→OSDI | cant=1 | creado=2026-06-21T13:35 | deadline=2026-06-22T13:35

      UBBB-000009723 | UBBB→EHAM | cant=1 | creado=2026-06-21T13:46 | deadline=2026-06-23T13:46

      UBBB-000009724 | UBBB→LKPR | cant=1 | creado=2026-06-21T13:04 | deadline=2026-06-23T13:04

      UBBB-000009725 | UBBB→SKBO | cant=1 | creado=2026-06-21T14:11 | deadline=2026-06-23T14:11

      UBBB-000009726 | UBBB→OSDI | cant=1 | creado=2026-06-21T14:21 | deadline=2026-06-22T14:21

      UBBB-000009727 | UBBB→SUAA | cant=1 | creado=2026-06-21T14:39 | deadline=2026-06-23T14:39

      UBBB-000009728 | UBBB→SPIM | cant=1 | creado=2026-06-21T14:45 | deadline=2026-06-23T14:45

      UBBB-000009729 | UBBB→LDZA | cant=1 | creado=2026-06-21T14:00 | deadline=2026-06-23T14:00

      UBBB-000009730 | UBBB→LKPR | cant=1 | creado=2026-06-21T15:06 | deadline=2026-06-23T15:06

      UBBB-000009731 | UBBB→OJAI | cant=1 | creado=2026-06-21T15:16 | deadline=2026-06-22T15:16

      UBBB-000009732 | UBBB→EBCI | cant=1 | creado=2026-06-21T15:34 | deadline=2026-06-23T15:34

      UBBB-000009733 | UBBB→OMDB | cant=1 | creado=2026-06-21T15:42 | deadline=2026-06-22T15:42

      UBBB-000009735 | UBBB→EBCI | cant=1 | creado=2026-06-21T15:02 | deadline=2026-06-23T15:02

      UBBB-000009736 | UBBB→SBBR | cant=1 | creado=2026-06-21T16:09 | deadline=2026-06-23T16:09

      UBBB-000009738 | UBBB→EDDI | cant=1 | creado=2026-06-21T16:39 | deadline=2026-06-23T16:39

      UBBB-000009739 | UBBB→EHAM | cant=1 | creado=2026-06-21T16:47 | deadline=2026-06-23T16:47

      UBBB-000009740 | UBBB→SBBR | cant=1 | creado=2026-06-21T16:57 | deadline=2026-06-23T16:57

      UBBB-000009741 | UBBB→OERK | cant=1 | creado=2026-06-21T17:04 | deadline=2026-06-22T17:04

      UBBB-000009742 | UBBB→SEQM | cant=1 | creado=2026-06-21T17:19 | deadline=2026-06-23T17:19

      UBBB-000009743 | UBBB→SABE | cant=1 | creado=2026-06-21T17:33 | deadline=2026-06-23T17:33

      UBBB-000009744 | UBBB→UMMS | cant=1 | creado=2026-06-21T17:39 | deadline=2026-06-23T17:39

      UBBB-000009745 | UBBB→LKPR | cant=1 | creado=2026-06-21T17:55 | deadline=2026-06-23T17:55

      UBBB-000009747 | UBBB→SEQM | cant=1 | creado=2026-06-21T18:18 | deadline=2026-06-23T18:18

      UBBB-000009748 | UBBB→OMDB | cant=1 | creado=2026-06-21T18:23 | deadline=2026-06-22T18:23

      UBBB-000009749 | UBBB→SCEL | cant=1 | creado=2026-06-21T18:32 | deadline=2026-06-23T18:32

      UBBB-000009750 | UBBB→EHAM | cant=1 | creado=2026-06-21T18:52 | deadline=2026-06-23T18:52

      UBBB-000009751 | UBBB→EKCH | cant=1 | creado=2026-06-21T18:54 | deadline=2026-06-23T18:54

      UBBB-000009752 | UBBB→OMDB | cant=1 | creado=2026-06-21T19:12 | deadline=2026-06-22T19:12

      UBBB-000009754 | UBBB→LBSF | cant=1 | creado=2026-06-21T19:33 | deadline=2026-06-23T19:33

      UBBB-000009756 | UBBB→UMMS | cant=1 | creado=2026-06-21T19:49 | deadline=2026-06-23T19:49

      UBBB-000009757 | UBBB→OERK | cant=5 | creado=2026-06-21T22:34 | deadline=2026-06-22T22:34

      UBBB-000009758 | UBBB→SUAA | cant=5 | creado=2026-06-21T23:04 | deadline=2026-06-23T23:04

      UMMS-000008887 | UMMS→OSDI | cant=1 | creado=2026-06-19T11:05 | deadline=2026-06-21T11:05

      UMMS-000008893 | UMMS→SVMI | cant=1 | creado=2026-06-19T11:53 | deadline=2026-06-21T11:53

      UMMS-000008898 | UMMS→UBBB | cant=1 | creado=2026-06-19T12:34 | deadline=2026-06-21T12:34

      UMMS-000008899 | UMMS→OMDB | cant=1 | creado=2026-06-19T12:41 | deadline=2026-06-21T12:41

      UMMS-000008903 | UMMS→SVMI | cant=1 | creado=2026-06-19T13:14 | deadline=2026-06-21T13:14

      UMMS-000008904 | UMMS→EKCH | cant=1 | creado=2026-06-19T13:18 | deadline=2026-06-20T13:18

      UMMS-000008905 | UMMS→LBSF | cant=1 | creado=2026-06-19T13:28 | deadline=2026-06-20T13:28

      UMMS-000008906 | UMMS→SPIM | cant=1 | creado=2026-06-19T13:40 | deadline=2026-06-21T13:40

      UMMS-000008907 | UMMS→EKCH | cant=1 | creado=2026-06-19T13:47 | deadline=2026-06-20T13:47

      UMMS-000008908 | UMMS→LATI | cant=1 | creado=2026-06-19T13:51 | deadline=2026-06-20T13:51

      UMMS-000008909 | UMMS→LKPR | cant=1 | creado=2026-06-19T13:01 | deadline=2026-06-20T13:01

      UMMS-000008911 | UMMS→EHAM | cant=1 | creado=2026-06-19T14:12 | deadline=2026-06-20T14:12

      UMMS-000008914 | UMMS→LBSF | cant=1 | creado=2026-06-19T14:39 | deadline=2026-06-20T14:39

      UMMS-000008915 | UMMS→OJAI | cant=1 | creado=2026-06-19T14:53 | deadline=2026-06-21T14:53

      UMMS-000008919 | UMMS→EKCH | cant=1 | creado=2026-06-19T15:17 | deadline=2026-06-20T15:17

      UMMS-000008920 | UMMS→SEQM | cant=1 | creado=2026-06-19T15:26 | deadline=2026-06-21T15:26

      UMMS-000008921 | UMMS→LATI | cant=1 | creado=2026-06-19T15:38 | deadline=2026-06-20T15:38

      UMMS-000008923 | UMMS→LATI | cant=1 | creado=2026-06-19T15:52 | deadline=2026-06-20T15:52

      UMMS-000008924 | UMMS→EKCH | cant=1 | creado=2026-06-19T15:00 | deadline=2026-06-20T15:00

      UMMS-000008925 | UMMS→EDDI | cant=1 | creado=2026-06-19T16:05 | deadline=2026-06-20T16:05

      UMMS-000008926 | UMMS→LBSF | cant=1 | creado=2026-06-19T16:16 | deadline=2026-06-20T16:16

      UMMS-000008927 | UMMS→LBSF | cant=1 | creado=2026-06-19T16:28 | deadline=2026-06-20T16:28

      UMMS-000008928 | UMMS→SLLP | cant=1 | creado=2026-06-19T16:34 | deadline=2026-06-21T16:34

      UMMS-000008929 | UMMS→EBCI | cant=1 | creado=2026-06-19T16:42 | deadline=2026-06-20T16:42

      UMMS-000008930 | UMMS→SCEL | cant=1 | creado=2026-06-19T16:45 | deadline=2026-06-21T16:45

      UMMS-000008931 | UMMS→OJAI | cant=1 | creado=2026-06-19T16:00 | deadline=2026-06-21T16:00

      UMMS-000008932 | UMMS→VIDP | cant=1 | creado=2026-06-19T17:05 | deadline=2026-06-21T17:05

      UMMS-000008933 | UMMS→SEQM | cant=1 | creado=2026-06-19T17:11 | deadline=2026-06-21T17:11

      UMMS-000008934 | UMMS→LKPR | cant=1 | creado=2026-06-19T17:24 | deadline=2026-06-20T17:24

      UMMS-000008935 | UMMS→SLLP | cant=1 | creado=2026-06-19T17:28 | deadline=2026-06-21T17:28

      UMMS-000008936 | UMMS→SGAS | cant=1 | creado=2026-06-19T17:36 | deadline=2026-06-21T17:36

      UMMS-000008937 | UMMS→OAKB | cant=1 | creado=2026-06-19T17:49 | deadline=2026-06-21T17:49

      UMMS-000008938 | UMMS→OYSN | cant=1 | creado=2026-06-19T17:49 | deadline=2026-06-21T17:49

      UMMS-000008941 | UMMS→OSDI | cant=7 | creado=2026-06-19T21:43 | deadline=2026-06-21T21:43

      UMMS-000008942 | UMMS→EHAM | cant=7 | creado=2026-06-19T22:15 | deadline=2026-06-20T22:15

      UMMS-000008943 | UMMS→OERK | cant=7 | creado=2026-06-19T22:58 | deadline=2026-06-21T22:58

      UMMS-000008944 | UMMS→OAKB | cant=7 | creado=2026-06-19T23:28 | deadline=2026-06-21T23:28

      UMMS-000008945 | UMMS→SCEL | cant=7 | creado=2026-06-20T00:13 | deadline=2026-06-22T00:13

      UMMS-000008946 | UMMS→OERK | cant=7 | creado=2026-06-20T00:47 | deadline=2026-06-22T00:47

      UMMS-000008947 | UMMS→SUAA | cant=7 | creado=2026-06-20T01:24 | deadline=2026-06-22T01:24

      UMMS-000008949 | UMMS→UBBB | cant=7 | creado=2026-06-20T02:34 | deadline=2026-06-22T02:34

      UMMS-000008950 | UMMS→SPIM | cant=7 | creado=2026-06-20T03:19 | deadline=2026-06-22T03:19

      UMMS-000008951 | UMMS→SVMI | cant=7 | creado=2026-06-20T03:54 | deadline=2026-06-22T03:54

      UMMS-000008952 | UMMS→SBBR | cant=7 | creado=2026-06-20T04:27 | deadline=2026-06-22T04:27

      UMMS-000008954 | UMMS→OSDI | cant=7 | creado=2026-06-20T05:45 | deadline=2026-06-22T05:45

      UMMS-000008955 | UMMS→OJAI | cant=7 | creado=2026-06-20T06:22 | deadline=2026-06-22T06:22

      UMMS-000008959 | UMMS→EKCH | cant=7 | creado=2026-06-20T08:43 | deadline=2026-06-21T08:43

      UMMS-000008960 | UMMS→LBSF | cant=6 | creado=2026-06-20T09:20 | deadline=2026-06-21T09:20

      UMMS-000008961 | UMMS→LKPR | cant=6 | creado=2026-06-20T09:02 | deadline=2026-06-21T09:02

      UMMS-000008962 | UMMS→LOWW | cant=6 | creado=2026-06-20T10:34 | deadline=2026-06-21T10:34

      UMMS-000008964 | UMMS→EBCI | cant=6 | creado=2026-06-20T11:52 | deadline=2026-06-21T11:52

      UMMS-000008965 | UMMS→OAKB | cant=6 | creado=2026-06-20T12:28 | deadline=2026-06-22T12:28

      UMMS-000008968 | UMMS→LOWW | cant=1 | creado=2026-06-20T14:19 | deadline=2026-06-21T14:19

      UMMS-000008969 | UMMS→OMDB | cant=3 | creado=2026-06-20T21:21 | deadline=2026-06-22T21:21

      UMMS-000008970 | UMMS→SGAS | cant=3 | creado=2026-06-20T21:30 | deadline=2026-06-22T21:30

      UMMS-000008971 | UMMS→SBBR | cant=3 | creado=2026-06-20T21:49 | deadline=2026-06-22T21:49

      UMMS-000008972 | UMMS→SCEL | cant=3 | creado=2026-06-20T21:04 | deadline=2026-06-22T21:04

      UMMS-000008973 | UMMS→LOWW | cant=3 | creado=2026-06-20T22:13 | deadline=2026-06-21T22:13

      UMMS-000008974 | UMMS→OYSN | cant=3 | creado=2026-06-20T22:26 | deadline=2026-06-22T22:26

      UMMS-000008975 | UMMS→EKCH | cant=3 | creado=2026-06-20T22:40 | deadline=2026-06-21T22:40

      UMMS-000008976 | UMMS→SBBR | cant=2 | creado=2026-06-20T22:56 | deadline=2026-06-22T22:56

      UMMS-000008977 | UMMS→OSDI | cant=2 | creado=2026-06-20T23:12 | deadline=2026-06-22T23:12

      UMMS-000008980 | UMMS→SVMI | cant=2 | creado=2026-06-20T23:51 | deadline=2026-06-22T23:51

      UMMS-000008981 | UMMS→SVMI | cant=2 | creado=2026-06-21T00:07 | deadline=2026-06-23T00:07

      UMMS-000008982 | UMMS→SLLP | cant=2 | creado=2026-06-21T00:22 | deadline=2026-06-23T00:22

      UMMS-000008983 | UMMS→LOWW | cant=2 | creado=2026-06-21T00:32 | deadline=2026-06-22T00:32

      UMMS-000008984 | UMMS→UBBB | cant=2 | creado=2026-06-21T00:48 | deadline=2026-06-23T00:48

      UMMS-000008985 | UMMS→SPIM | cant=2 | creado=2026-06-21T00:07 | deadline=2026-06-23T00:07

      UMMS-000008987 | UMMS→EBCI | cant=2 | creado=2026-06-21T01:30 | deadline=2026-06-22T01:30

      UMMS-000008988 | UMMS→SPIM | cant=2 | creado=2026-06-21T01:42 | deadline=2026-06-23T01:42

      UMMS-000008990 | UMMS→SGAS | cant=2 | creado=2026-06-21T02:17 | deadline=2026-06-23T02:17

      UMMS-000008991 | UMMS→EBCI | cant=2 | creado=2026-06-21T02:28 | deadline=2026-06-22T02:28

      UMMS-000008992 | UMMS→SKBO | cant=2 | creado=2026-06-21T02:43 | deadline=2026-06-23T02:43

      UMMS-000008993 | UMMS→EBCI | cant=2 | creado=2026-06-21T02:50 | deadline=2026-06-22T02:50

      UMMS-000008994 | UMMS→OSDI | cant=2 | creado=2026-06-21T03:13 | deadline=2026-06-23T03:13

      UMMS-000008997 | UMMS→OPKC | cant=2 | creado=2026-06-21T03:53 | deadline=2026-06-23T03:53

      UMMS-000008998 | UMMS→OPKC | cant=2 | creado=2026-06-21T04:02 | deadline=2026-06-23T04:02

      UMMS-000008999 | UMMS→SCEL | cant=2 | creado=2026-06-21T04:20 | deadline=2026-06-23T04:20

      UMMS-000009000 | UMMS→SVMI | cant=2 | creado=2026-06-21T04:33 | deadline=2026-06-23T04:33

      UMMS-000009001 | UMMS→OPKC | cant=2 | creado=2026-06-21T04:47 | deadline=2026-06-23T04:47

      UMMS-000009002 | UMMS→OPKC | cant=2 | creado=2026-06-21T04:03 | deadline=2026-06-23T04:03

      UMMS-000009004 | UMMS→OSDI | cant=2 | creado=2026-06-21T05:28 | deadline=2026-06-23T05:28

      UMMS-000009005 | UMMS→SKBO | cant=2 | creado=2026-06-21T05:45 | deadline=2026-06-23T05:45

      UMMS-000009006 | UMMS→SUAA | cant=2 | creado=2026-06-21T05:01 | deadline=2026-06-23T05:01

      UMMS-000009007 | UMMS→LBSF | cant=2 | creado=2026-06-21T06:14 | deadline=2026-06-22T06:14

      UMMS-000009008 | UMMS→OMDB | cant=2 | creado=2026-06-21T06:20 | deadline=2026-06-23T06:20

      UMMS-000009009 | UMMS→SGAS | cant=2 | creado=2026-06-21T06:43 | deadline=2026-06-23T06:43

      UMMS-000009010 | UMMS→OPKC | cant=2 | creado=2026-06-21T06:56 | deadline=2026-06-23T06:56

      UMMS-000009011 | UMMS→OYSN | cant=2 | creado=2026-06-21T07:07 | deadline=2026-06-23T07:07
